speaker	vowel	height	back	syllable	duration	male	young	word	freq
6	i	high	0	jX	75	0	1	yknow	6.45990445437753
6	o	mid	1	jX	99	0	1	yknow	6.45990445437753
6	o	mid	1	jX	124	0	1	yknow	6.45990445437753
6	o	mid	1	gX	177	0	1	go	5.48063892334199
6	o	mid	1	jX	166	0	1	yknow	6.45990445437753
6	ae	low	0	DXt	169	0	1	that	7.47420480649612
6	e	mid	0	DX	99	0	1	they	6.96790920180188
6	i	high	0	nX	120	0	1	needle	0
6	ae	low	0	bXk	222	0	1	back	4.83628190695148
6	e	mid	0	DX	80	0	1	they	6.96790920180188
6	ae	low	0	DXt	121	0	1	that	7.47420480649612
6	i	high	0	mX	139	0	1	me	5.53733426701854
6	ae	low	0	bXk	184	0	1	back	4.83628190695148
6	ae	low	0	hXv	89	0	1	have	6.41345895716736
6	u	high	1	tX	76	0	1	to	7.51152464839087
6	i	high	0	sX	100	0	1	see	5.06259503302697
6	i	high	0	sX	68	0	1	see	5.06259503302697
6	ae	low	0	DXts	137	0	1	thatXs	6.08221891037645
6	e	mid	0	grXt	120	0	1	great	3.29583686600433
6	i	high	0	sX	162	0	1	see	5.06259503302697
6	i	high	0	wX	45	0	1	we	6.10924758276437
6	ae	low	0	DXt	132	0	1	that	7.47420480649612
6	u	high	1	jX	50	0	1	you	7.07496319796604
6	ae	low	0	DXt	234	0	1	that	7.47420480649612
6	ae	low	0	jX	265	0	1	yeah	6.36647044773144
6	u	high	1	trX	108	0	1	true	2.70805020110221
6	e	mid	0	tXps	143	0	1	tapes	1.09861228866811
6	ae	low	0	klXs	200	0	1	class	3.46573590279973
6	ae	low	0	klXs	105	0	1	class	3.46573590279973
6	ae	low	0	DXt	180	0	1	that	7.47420480649612
6	ae	low	0	jX	189	0	1	yeah	6.36647044773144
6	e	mid	0	DX	94	0	1	they	6.96790920180188
6	o	mid	1	SXd	140	0	1	showed	0.693147180559945
6	e	mid	0	DX	105	0	1	they	6.96790920180188
6	o	mid	1	hXl	161	0	1	hole	1.09861228866811
6	ae	low	0	hXd	52	0	1	had	5.56452040732269
6	o	mid	1	sX	78	0	1	so	6.64509096950564
6	ae	low	0	hXd	107	0	1	had	5.56452040732269
6	o	mid	1	DXz	110	0	1	those	4.87519732320115
6	ae	low	0	DXt	109	0	1	that	7.47420480649612
6	o	mid	1	jX	159	0	1	yknow	6.45990445437753
6	o	mid	1	dXnt	87	0	1	donXt	6.361302477573
6	ae	low	0	jX	180	0	1	yeah	6.36647044773144
6	i	high	0	mXn	60	0	1	mean	6.00388706710654
6	i	high	0	mXn	126	0	1	mean	6.00388706710654
6	i	high	0	rX	90	0	1	really	5.46383180502561
6	o	mid	1	dXnt	56	0	1	donXt	6.361302477573
6	o	mid	1	mXr	122	0	1	more	5.17048399503815
6	o	mid	1	mXr	73	0	1	more	5.17048399503815
6	u	high	1	jX	103	0	1	you	7.07496319796604
6	ae	low	0	Xsk	164	0	1	ask	2.07944154167984
6	i	high	0	mX	131	0	1	me	5.53733426701854
6	ae	low	0	jX	127	0	1	yeah	6.36647044773144
6	i	high	0	bX	63	0	1	be	5.89715386763674
6	o	mid	1	X	92	0	1	o	2.56494935746154
6	u	high	1	jX	121	0	1	u	2.63905732961526
6	o	mid	1	sX	75	0	1	so	6.64509096950564
6	ae	low	0	hXd	90	0	1	had	5.56452040732269
6	i	high	0	mX	100	0	1	me	5.53733426701854
6	o	mid	1	sX	105	0	1	so	6.64509096950564
6	o	mid	1	X	99	0	1	o	2.56494935746154
6	u	high	1	jX	103	0	1	u	2.63905732961526
6	ae	low	0	jX	125	0	1	yeah	6.36647044773144
6	e	mid	0	DX	134	0	1	they	6.96790920180188
6	i	high	0	TrX	62	0	1	three	4.47733681447821
6	i	high	0	wXks	92	0	1	weeks	2.77258872223978
6	e	mid	0	DX	72	0	1	they	6.96790920180188
6	ae	low	0	hXf	70	0	1	half	3.61091791264422
6	ae	low	0	lXst	150	0	1	last	3.46573590279973
6	ae	low	0	bXd	199	0	1	bad	3.93182563272433
6	o	mid	1	DX	104	0	1	though	3.3322045101752
6	i	high	0	mXn	67	0	1	mean	6.00388706710654
6	i	high	0	hX	74	0	1	he	6.00635315960173
6	i	high	0	hX	76	0	1	he	6.00635315960173
6	i	high	0	hXz	58	0	1	heXs	4.92725368515721
6	i	high	0	hX	50	0	1	he	6.00635315960173
6	i	high	0	DX	57	0	1	the	7.86403565907245
6	e	mid	0	DX	105	0	1	they	6.96790920180188
6	e	mid	0	DX	108	0	1	they	6.96790920180188
6	e	mid	0	DX	81	0	1	they	6.96790920180188
6	o	mid	1	rX	103	0	1	rolling	0.693147180559945
6	u	high	1	jX	32	0	1	you	7.07496319796604
6	u	high	1	tX	108	0	1	to	7.51152464839087
6	o	mid	1	jX	146	0	1	yknow	6.45990445437753
6	o	mid	1	sX	103	0	1	so	6.64509096950564
6	i	high	0	hXz	98	0	1	heXs	4.92725368515721
6	i	high	0	hXz	43	0	1	heXs	4.92725368515721
6	e	mid	0	gXv	109	0	1	gave	2.39789527279837
6	i	high	0	lXv	57	0	1	leave	2.56494935746154
6	e	mid	0	DXv	108	0	1	theyXve	3.43398720448515
6	i	high	0	DXz	88	0	1	these	4.43081679884331
6	u	high	1	nX	98	0	1	new	2.99573227355399
6	o	mid	1	dXnt	153	0	1	donXt	6.361302477573
6	u	high	1	dX	189	0	1	do	5.89715386763674
6	ae	low	0	DXt	264	0	1	that	7.47420480649612
6	ae	low	0	DXt	118	0	1	that	7.47420480649612
6	o	mid	1	sX	127	0	1	so	6.64509096950564
6	u	high	1	dX	183	0	1	do	5.89715386763674
6	i	high	0	wX	79	0	1	we	6.10924758276437
6	i	high	0	sX	87	0	1	see	5.06259503302697
6	o	mid	1	mXst	131	0	1	most	4.04305126783455
6	i	high	0	DX	100	0	1	the	7.86403565907245
6	o	mid	1	prX	194	0	1	pro	0.693147180559945
6	e	mid	0	DX	103	0	1	they	6.96790920180188
6	ae	low	0	hXd	115	0	1	had	5.56452040732269
6	i	high	0	wX	41	0	1	we	6.10924758276437
6	u	high	1	nX	267	0	1	knew	3.49650756146648
6	ae	low	0	hXd	117	0	1	had	5.56452040732269
6	ae	low	0	hXv	60	0	1	have	6.41345895716736
6	u	high	1	kjXz	192	0	1	qXs	0
6	i	high	0	SX	85	0	1	she	5.76519110278484
6	u	high	1	jX	188	0	1	you	7.07496319796604
6	ae	low	0	DXts	164	0	1	thatXs	6.08221891037645
6	ae	low	0	DXts	144	0	1	thatXs	6.08221891037645
6	e	mid	0	stXt	194	0	1	state	3.36729582998647
6	ae	low	0	klXs	225	0	1	class	3.46573590279973
6	u	high	1	jX	40	0	1	you	7.07496319796604
6	i	high	0	fXd	84	0	1	feed	1.6094379124341
6	u	high	1	kjX	38	0	1	q	1.94591014905531
6	u	high	1	jX	51	0	1	you	7.07496319796604
6	o	mid	1	sX	120	0	1	so	6.64509096950564
6	o	mid	1	nX	110	0	1	know	5.98393628068719
6	o	mid	1	DXz	103	0	1	those	4.87519732320115
6	ae	low	0	DXt	100	0	1	that	7.47420480649612
6	i	high	0	DXz	60	0	1	these	4.43081679884331
6	o	mid	1	jX	124	0	1	yknow	6.45990445437753
6	e	mid	0	DX	122	0	1	they	6.96790920180188
6	e	mid	0	tXk	96	0	1	take	4.70953020131233
6	ae	low	0	DXt	86	0	1	that	7.47420480649612
6	e	mid	0	strXnJ	125	0	1	strange	0
6	i	high	0	mXn	82	0	1	mean	6.00388706710654
6	u	high	1	dX	161	0	1	do	5.89715386763674
6	o	mid	1	dXnt	97	0	1	donXt	6.361302477573
6	o	mid	1	nX	138	0	1	know	5.98393628068719
6	o	mid	1	X	104	0	1	okay	4.43081679884331
6	e	mid	0	X	245	0	1	okay	4.43081679884331
6	ae	low	0	jX	253	0	1	yeah	6.36647044773144
6	i	high	0	rX	112	0	1	really	5.46383180502561
6	e	mid	0	tXp	98	0	1	tape	1.79175946922805
6	e	mid	0	DX	98	0	1	they	6.96790920180188
6	e	mid	0	gXv	94	0	1	gave	2.39789527279837
6	ae	low	0	hXf	156	0	1	half	3.61091791264422
6	i	high	0	klXn	96	0	1	clean	1.79175946922805
6	i	high	0	DX	96	0	1	the	7.86403565907245
6	ae	low	0	DXt	105	0	1	that	7.47420480649612
6	i	high	0	rX	86	0	1	really	5.46383180502561
6	e	mid	0	DX	115	0	1	they	6.96790920180188
6	i	high	0	bX	84	0	1	be	5.89715386763674
6	i	high	0	rXd	139	0	1	read	3.36729582998647
6	ae	low	0	DXt	70	0	1	that	7.47420480649612
6	e	mid	0	DX	112	0	1	they	6.96790920180188
6	u	high	1	dX	117	0	1	do	5.89715386763674
6	ae	low	0	DXt	211	0	1	that	7.47420480649612
6	o	mid	1	nX	120	0	1	know	5.98393628068719
6	i	high	0	mX	298	0	1	me	5.53733426701854
6	ae	low	0	hXv	63	0	1	have	6.41345895716736
6	o	mid	1	sX	61	0	1	so	6.64509096950564
6	o	mid	1	nX	80	0	1	know	5.98393628068719
6	i	high	0	fXl	73	0	1	feel	4.39444915467244
6	i	high	0	mX	130	0	1	me	5.53733426701854
6	o	mid	1	jX	182	0	1	yknow	6.45990445437753
6	i	high	0	SX	51	0	1	she	5.76519110278484
6	i	high	0	dX	134	0	1	d	2.99573227355399
6	i	high	0	SXz	93	0	1	sheXs	4.58496747867057
6	i	high	0	SXz	60	0	1	sheXs	4.58496747867057
6	i	high	0	mXn	73	0	1	mean	6.00388706710654
6	i	high	0	SX	152	0	1	she	5.76519110278484
6	o	mid	1	jX	161	0	1	yknow	6.45990445437753
6	i	high	0	SXz	71	0	1	sheXs	4.58496747867057
6	o	mid	1	jX	123	0	1	yknow	6.45990445437753
6	u	high	1	dX	84	0	1	do	5.89715386763674
6	o	mid	1	sX	88	0	1	so	6.64509096950564
6	ae	low	0	DXt	116	0	1	that	7.47420480649612
6	e	mid	0	wX	172	0	1	way	4.90527477843843
6	o	mid	1	dXnt	115	0	1	donXt	6.361302477573
6	o	mid	1	nX	80	0	1	know	5.98393628068719
6	i	high	0	dXl	94	0	1	deal	3.61091791264422
6	u	high	1	dX	100	0	1	do	5.89715386763674
6	i	high	0	mX	87	0	1	me	5.53733426701854
6	ae	low	0	DXt	65	0	1	that	7.47420480649612
6	o	mid	1	hXl	79	0	1	whole	4.06044301054642
6	ae	low	0	hXv	103	0	1	have	6.41345895716736
6	i	high	0	trXt	99	0	1	treat	1.38629436111989
6	ae	low	0	DXt	67	0	1	that	7.47420480649612
6	o	mid	1	hXl	61	0	1	whole	4.06044301054642
6	o	mid	1	jX	123	0	1	yknow	6.45990445437753
6	ae	low	0	kXnt	111	0	1	canXt	4.90527477843843
6	u	high	1	dX	100	0	1	do	5.89715386763674
6	o	mid	1	tXld	109	0	1	told	3.40119738166216
6	u	high	1	jX	66	0	1	you	7.07496319796604
6	o	mid	1	jX	115	0	1	yknow	6.45990445437753
6	ae	low	0	DXt	131	0	1	that	7.47420480649612
6	o	mid	1	dXnt	109	0	1	donXt	6.361302477573
6	o	mid	1	nX	108	0	1	know	5.98393628068719
6	u	high	1	dX	99	0	1	do	5.89715386763674
6	e	mid	0	mXks	100	0	1	makes	2.94443897916644
6	i	high	0	mX	79	0	1	me	5.53733426701854
6	u	high	1	jX	78	0	1	you	7.07496319796604
6	ae	low	0	DXt	197	0	1	that	7.47420480649612
6	u	high	1	jX	46	0	1	you	7.07496319796604
6	o	mid	1	jX	107	0	1	yknow	6.45990445437753
6	o	mid	1	dXnt	91	0	1	donXt	6.361302477573
6	o	mid	1	nX	143	0	1	know	5.98393628068719
6	e	mid	0	wX	137	0	1	way	4.90527477843843
6	i	high	0	sXmz	54	0	1	seems	3.25809653802148
6	ae	low	0	jX	105	0	1	yeah	6.36647044773144
6	i	high	0	kXp	57	0	1	keep	3.58351893845611
6	i	high	0	wX	48	0	1	we	6.10924758276437
6	e	mid	0	stX	147	0	1	stay	3.04452243772342
6	o	mid	1	dXnt	189	0	1	donXt	6.361302477573
6	ae	low	0	hXv	82	0	1	have	6.41345895716736
6	o	mid	1	gX	127	0	1	go	5.48063892334199
6	ae	low	0	DXt	127	0	1	that	7.47420480649612
6	i	high	0	mXn	78	0	1	mean	6.00388706710654
6	o	mid	1	dXnt	81	0	1	donXt	6.361302477573
6	i	high	0	mX	67	0	1	me	5.53733426701854
6	i	high	0	mXn	99	0	1	mean	6.00388706710654
6	ae	low	0	DXt	135	0	1	that	7.47420480649612
6	o	mid	1	sX	74	0	1	so	6.64509096950564
6	i	high	0	mXn	60	0	1	mean	6.00388706710654
6	i	high	0	fXl	100	0	1	feel	4.39444915467244
6	o	mid	1	dXnt	124	0	1	donXt	6.361302477573
6	i	high	0	sX	70	0	1	see	5.06259503302697
6	u	high	1	skXlz	91	0	1	schools	3.09104245335832
6	i	high	0	mXn	92	0	1	mean	6.00388706710654
6	e	mid	0	wXz	152	0	1	ways	2.63905732961526
6	i	high	0	bX	80	0	1	be	5.89715386763674
6	o	mid	1	dXnt	81	0	1	donXt	6.361302477573
6	i	high	0	mXn	78	0	1	mean	6.00388706710654
6	o	mid	1	dXnt	139	0	1	donXt	6.361302477573
6	ae	low	0	DXt	153	0	1	that	7.47420480649612
6	o	mid	1	dXnt	60	0	1	donXt	6.361302477573
6	o	mid	1	nX	142	0	1	know	5.98393628068719
6	i	high	0	rX	90	0	1	really	5.46383180502561
6	e	mid	0	DXv	81	0	1	theyXve	3.43398720448515
6	o	mid	1	dXnt	93	0	1	donXt	6.361302477573
6	o	mid	1	nX	72	0	1	know	5.98393628068719
6	ae	low	0	DXt	69	0	1	that	7.47420480649612
6	e	mid	0	mXks	93	0	1	makes	2.94443897916644
6	u	high	1	skXl	175	0	1	school	5.07517381523383
6	i	high	0	rX	109	0	1	really	5.46383180502561
6	u	high	1	jX	60	0	1	you	7.07496319796604
6	u	high	1	skXl	81	0	1	school	5.07517381523383
6	e	mid	0	DX	137	0	1	they	6.96790920180188
6	o	mid	1	jX	152	0	1	yknow	6.45990445437753
6	e	mid	0	DX	111	0	1	they	6.96790920180188
6	i	high	0	pX	115	0	1	p	2.39789527279837
6	e	mid	0	DX	108	0	1	they	6.96790920180188
6	e	mid	0	DXv	86	0	1	theyXve	3.43398720448515
6	e	mid	0	DX	90	0	1	they	6.96790920180188
6	ae	low	0	hXv	86	0	1	have	6.41345895716736
6	e	mid	0	DXt	96	0	1	that	7.47420480649612
6	u	high	1	jX	54	0	1	you	7.07496319796604
6	i	high	0	rX	57	0	1	really	5.46383180502561
6	ae	low	0	DXts	108	0	1	thatXs	6.08221891037645
6	u	high	1	jX	64	0	1	you	7.07496319796604
6	u	high	1	dX	199	0	1	do	5.89715386763674
6	u	high	1	skXl	129	0	1	school	5.07517381523383
6	e	mid	0	mXks	110	0	1	makes	2.94443897916644
6	i	high	0	kXp	69	0	1	keep	3.58351893845611
6	i	high	0	rX	38	0	1	really	5.46383180502561
6	i	high	0	nXd	120	0	1	need	4.11087386417331
6	o	mid	1	tX	195	0	1	to	7.51152464839087
6	ae	low	0	jX	245	0	1	yeah	6.36647044773144
6	o	mid	1	bXT	127	0	1	both	3.46573590279973
6	o	mid	1	hXl	84	0	1	whole	4.06044301054642
6	ae	low	0	klXs	163	0	1	class	3.46573590279973
6	o	mid	1	JX	146	0	1	joeXs	0
6	ae	low	0	rXNkt	81	0	1	ranked	0
6	ae	low	0	DXts	123	0	1	thatXs	6.08221891037645
6	e	mid	0	strXt	101	0	1	straight	2.19722457733622
6	o	mid	1	X	194	0	1	o	2.56494935746154
6	u	high	1	trX	103	0	1	true	2.70805020110221
6	e	mid	0	DX	160	0	1	they	6.96790920180188
6	i	high	0	rX	149	0	1	really	5.46383180502561
6	i	high	0	rX	58	0	1	really	5.46383180502561
6	e	mid	0	mXk	100	0	1	make	4.45434729625351
6	e	mid	0	DX	103	0	1	they	6.96790920180188
6	e	mid	0	DX	124	0	1	they	6.96790920180188
6	i	high	0	nXd	191	0	1	need	4.11087386417331
6	e	mid	0	DX	120	0	1	they	6.96790920180188
6	o	mid	1	sX	161	0	1	so	6.64509096950564
6	o	mid	1	sX	149	0	1	so	6.64509096950564
6	u	high	1	jX	64	0	1	you	7.07496319796604
6	o	mid	1	jX	100	0	1	yknow	6.45990445437753
6	i	high	0	SXz	91	0	1	sheXs	4.58496747867057
6	i	high	0	SXz	92	0	1	sheXs	4.58496747867057
6	i	high	0	SX	79	0	1	she	5.76519110278484
6	i	high	0	SXz	67	0	1	sheXs	4.58496747867057
6	ae	low	0	bXk	144	0	1	back	4.83628190695148
6	e	mid	0	DX	94	0	1	they	6.96790920180188
6	e	mid	0	DX	111	0	1	they	6.96790920180188
6	o	mid	1	jX	117	0	1	yknow	6.45990445437753
6	ae	low	0	blXk	120	0	1	black	2.56494935746154
6	ae	low	0	dXdz	176	0	1	dads	0.693147180559945
6	e	mid	0	DX	119	0	1	they	6.96790920180188
6	i	high	0	TrX	128	0	1	three	4.47733681447821
6	e	mid	0	DX	90	0	1	they	6.96790920180188
6	e	mid	0	plXs	80	0	1	place	3.40119738166216
6	u	high	1	rXm	64	0	1	room	3.25809653802148
6	i	high	0	SX	95	0	1	she	5.76519110278484
6	i	high	0	sX	47	0	1	see	5.06259503302697
6	ae	low	0	dXd	146	0	1	dad	3.52636052461616
6	e	mid	0	grXt	125	0	1	great	3.29583686600433
6	i	high	0	mX	213	0	1	me	5.53733426701854
6	i	high	0	mXn	74	0	1	mean	6.00388706710654
6	ae	low	0	dXd	147	0	1	dad	3.52636052461616
6	u	high	1	dX	98	0	1	do	5.89715386763674
6	u	high	1	dX	128	0	1	do	5.89715386763674
6	i	high	0	bX	178	0	1	being	4.0943445622221
6	i	high	0	bX	83	0	1	being	4.0943445622221
6	i	high	0	mX	62	0	1	me	5.53733426701854
6	ae	low	0	fXkt	116	0	1	fact	2.89037175789616
6	e	mid	0	DX	115	0	1	they	6.96790920180188
6	e	mid	0	DX	120	0	1	they	6.96790920180188
6	o	mid	1	bXT	99	0	1	both	3.46573590279973
6	e	mid	0	gXv	108	0	1	gave	2.39789527279837
6	i	high	0	mX	59	0	1	me	5.53733426701854
6	u	high	1	mXvd	72	0	1	moved	1.94591014905531
6	i	high	0	wX	64	0	1	we	6.10924758276437
6	e	mid	0	stXd	113	0	1	stayed	2.56494935746154
6	u	high	1	mXvd	126	0	1	moved	1.94591014905531
6	e	mid	0	Xt	159	0	1	eight	3.2188758248682
6	ae	low	0	dXd	149	0	1	dad	3.52636052461616
6	u	high	1	tX	151	0	1	too	4.64439089914137
6	ae	low	0	jX	213	0	1	yeah	6.36647044773144
6	i	high	0	mXn	76	0	1	mean	6.00388706710654
6	o	mid	1	sX	84	0	1	so	6.64509096950564
6	ae	low	0	dXd	266	0	1	dad	3.52636052461616
6	i	high	0	wXk	96	0	1	week	3.3322045101752
6	i	high	0	nXt	152	0	1	neat	1.38629436111989
6	o	mid	1	DX	122	0	1	though	3.3322045101752
6	i	high	0	pXtz	74	0	1	pete	1.6094379124341
6	o	mid	1	sX	144	0	1	so	6.64509096950564
6	i	high	0	pXtz	173	0	1	pete	1.6094379124341
6	i	high	0	wXd	62	0	1	weXd	2.30258509299405
6	u	high	1	dX	105	0	1	do	5.89715386763674
6	i	high	0	SX	70	0	1	she	5.76519110278484
6	ae	low	0	hXv	59	0	1	have	6.41345895716736
6	u	high	1	dX	106	0	1	do	5.89715386763674
6	i	high	0	mXn	82	0	1	mean	6.00388706710654
6	o	mid	1	hXl	112	0	1	whole	4.06044301054642
6	ae	low	0	DXt	141	0	1	that	7.47420480649612
6	e	mid	0	mXn	102	0	1	main	2.30258509299405
6	ae	low	0	DXt	106	0	1	that	7.47420480649612
6	e	mid	0	mXd	96	0	1	maid	0
6	e	mid	0	DX	93	0	1	they	6.96790920180188
6	i	high	0	SX	83	0	1	she	5.76519110278484
6	i	high	0	mX	79	0	1	me	5.53733426701854
6	ae	low	0	DXt	127	0	1	that	7.47420480649612
6	e	mid	0	mXd	123	0	1	made	3.17805383034795
6	i	high	0	mX	138	0	1	me	5.53733426701854
6	ae	low	0	jX	110	0	1	yeah	6.36647044773144
6	e	mid	0	sX	119	0	1	say	4.80402104473326
6	ae	low	0	jX	300	0	1	yeah	6.36647044773144
6	ae	low	0	lXst	119	0	1	last	3.46573590279973
6	ae	low	0	bXk	210	0	1	back	4.83628190695148
6	i	high	0	SX	49	0	1	she	5.76519110278484
6	ae	low	0	bXk	130	0	1	back	4.83628190695148
6	o	mid	1	gX	109	0	1	go	5.48063892334199
6	i	high	0	wX	79	0	1	we	6.10924758276437
6	i	high	0	Xt	140	0	1	eat	1.79175946922805
6	i	high	0	SX	30	0	1	she	5.76519110278484
6	o	mid	1	hXm	79	0	1	home	4.00733318523247
6	ae	low	0	DXt	269	0	1	that	7.47420480649612
6	ae	low	0	bXd	179	0	1	bad	3.93182563272433
6	ae	low	0	DXt	266	0	1	that	7.47420480649612
6	u	high	1	jX	111	0	1	you	7.07496319796604
6	e	mid	0	sX	203	0	1	say	4.80402104473326
6	i	high	0	wX	96	0	1	we	6.10924758276437
6	o	mid	1	bXT	146	0	1	both	3.46573590279973
6	i	high	0	wX	69	0	1	we	6.10924758276437
6	o	mid	1	gX	103	0	1	go	5.48063892334199
6	o	mid	1	Xn	134	0	1	own	3.73766961828337
6	i	high	0	mX	97	0	1	me	5.53733426701854
6	i	high	0	bX	94	0	1	be	5.89715386763674
6	e	mid	0	mXks	106	0	1	makes	2.94443897916644
6	ae	low	0	DXt	98	0	1	that	7.47420480649612
6	o	mid	1	dXnt	117	0	1	donXt	6.361302477573
6	u	high	1	jX	50	0	1	you	7.07496319796604
6	e	mid	0	wX	125	0	1	way	4.90527477843843
6	u	high	1	tX	115	0	1	to	7.51152464839087
6	u	high	1	jX	50	0	1	you	7.07496319796604
6	o	mid	1	jX	117	0	1	yknow	6.45990445437753
6	ae	low	0	dXd	271	0	1	dad	3.52636052461616
6	i	high	0	hXz	78	0	1	heXs	4.92725368515721
6	e	mid	0	grXt	123	0	1	great	3.29583686600433
6	i	high	0	hXz	75	0	1	heXs	4.92725368515721
6	u	high	1	tX	42	0	1	to	7.51152464839087
6	i	high	0	mX	224	0	1	me	5.53733426701854
6	i	high	0	mXn	96	0	1	mean	6.00388706710654
6	ae	low	0	dXd	197	0	1	dad	3.52636052461616
6	i	high	0	mX	128	0	1	me	5.53733426701854
6	i	high	0	mXn	97	0	1	mean	6.00388706710654
6	ae	low	0	hXd	164	0	1	had	5.56452040732269
6	i	high	0	mX	91	0	1	me	5.53733426701854
6	i	high	0	hX	76	0	1	he	6.00635315960173
6	i	high	0	mXn	63	0	1	mean	6.00388706710654
6	ae	low	0	DXt	161	0	1	that	7.47420480649612
6	u	high	1	jX	116	0	1	you	7.07496319796604
6	o	mid	1	jX	158	0	1	yknow	6.45990445437753
6	i	high	0	hXz	81	0	1	heXs	4.92725368515721
6	e	mid	0	grXt	174	0	1	great	3.29583686600433
6	u	high	1	tX	57	0	1	to	7.51152464839087
6	i	high	0	bX	99	0	1	be	5.89715386763674
6	o	mid	1	nX	116	0	1	no	5.22035582507832
6	e	mid	0	wX	222	0	1	way	4.90527477843843
6	i	high	0	bX	84	0	1	be	5.89715386763674
6	ae	low	0	dXd	159	0	1	dad	3.52636052461616
6	i	high	0	bX	68	0	1	be	5.89715386763674
6	ae	low	0	DXt	155	0	1	that	7.47420480649612
6	e	mid	0	DX	84	0	1	they	6.96790920180188
6	u	high	1	tX	235	0	1	too	4.64439089914137
6	o	mid	1	jX	80	0	1	yknow	6.45990445437753
6	i	high	0	nXd	98	0	1	need	4.11087386417331
6	u	high	1	tX	58	0	1	to	7.51152464839087
6	i	high	0	bX	101	0	1	be	5.89715386763674
6	o	mid	1	nX	194	0	1	know	5.98393628068719
6	i	high	0	bX	234	0	1	be	5.89715386763674
6	e	mid	0	DXd	114	0	1	theyXd	3.04452243772342
6	i	high	0	bX	59	0	1	be	5.89715386763674
6	e	mid	0	stX	114	0	1	stay	3.04452243772342
6	o	mid	1	jX	216	0	1	yknow	6.45990445437753
6	i	high	0	bX	152	0	1	being	4.0943445622221
6	u	high	1	dX	129	0	1	do	5.89715386763674
6	ae	low	0	DXt	235	0	1	that	7.47420480649612
6	i	high	0	sX	185	0	1	see	5.06259503302697
6	ae	low	0	DXt	117	0	1	that	7.47420480649612
6	i	high	0	Xn	42	0	1	only	3.89182029811063
6	ae	low	0	hXv	95	0	1	have	6.41345895716736
6	i	high	0	bX	180	0	1	being	4.0943445622221
6	ae	low	0	hXv	81	0	1	have	6.41345895716736
6	u	high	1	tX	102	0	1	two	4.75359019110636
6	e	mid	0	DX	129	0	1	they	6.96790920180188
6	u	high	1	jX	84	0	1	you	7.07496319796604
6	o	mid	1	jX	117	0	1	yknow	6.45990445437753
6	u	high	1	pX	50	0	1	people	5.17614973257383
6	ae	low	0	Xnd	164	0	1	and	8.06117135969092
6	i	high	0	mX	52	0	1	me	5.53733426701854
6	e	mid	0	DX	104	0	1	they	6.96790920180188
6	i	high	0	bX	72	0	1	being	4.0943445622221
6	ae	low	0	DXt	201	0	1	that	7.47420480649612
6	i	high	0	bX	219	0	1	be	5.89715386763674
6	o	mid	1	sX	54	0	1	so	6.64509096950564
6	o	mid	1	dXnt	107	0	1	donXt	6.361302477573
6	ae	low	0	DXts	172	0	1	thatXs	6.08221891037645
6	ae	low	0	Xt	94	0	1	at	5.70044357339069
6	ae	low	0	DXt	141	0	1	that	7.47420480649612
6	i	high	0	mXn	151	0	1	mean	6.00388706710654
6	i	high	0	mXn	67	0	1	mean	6.00388706710654
6	ae	low	0	DXt	108	0	1	that	7.47420480649612
6	e	mid	0	wX	86	0	1	way	4.90527477843843
6	i	high	0	mXn	132	0	1	mean	6.00388706710654
6	u	high	1	tX	49	0	1	to	7.51152464839087
6	ae	low	0	kXnt	108	0	1	canXt	4.90527477843843
6	i	high	0	mXn	59	0	1	mean	6.00388706710654
6	u	high	1	dX	111	0	1	do	5.89715386763674
6	o	mid	1	DXz	89	0	1	those	4.87519732320115
6	i	high	0	mXn	43	0	1	mean	6.00388706710654
6	u	high	1	jX	55	0	1	you	7.07496319796604
6	ae	low	0	hXv	82	0	1	have	6.41345895716736
6	o	mid	1	dXnt	105	0	1	donXt	6.361302477573
6	o	mid	1	nX	111	0	1	know	5.98393628068719
6	i	high	0	bX	111	0	1	be	5.89715386763674
6	e	mid	0	DX	91	0	1	they	6.96790920180188
6	o	mid	1	bXT	115	0	1	both	3.46573590279973
6	o	mid	1	nX	161	0	1	know	5.98393628068719
6	ae	low	0	DXts	146	0	1	thatXs	6.08221891037645
6	e	mid	0	rXt	60	0	1	rate	1.6094379124341
6	ae	low	0	DXt	70	0	1	that	7.47420480649612
6	u	high	1	tX	60	0	1	to	7.51152464839087
6	ae	low	0	hXd	112	0	1	had	5.56452040732269
6	ae	low	0	DXt	99	0	1	that	7.47420480649612
6	e	mid	0	wX	98	0	1	way	4.90527477843843
6	u	high	1	jX	64	0	1	you	7.07496319796604
6	u	high	1	jX	134	0	1	you	7.07496319796604
6	u	high	1	jX	66	0	1	you	7.07496319796604
6	i	high	0	mXn	93	0	1	mean	6.00388706710654
6	u	high	1	dX	25	0	1	do	5.89715386763674
6	i	high	0	sX	54	0	1	see	5.06259503302697
6	ae	low	0	DXt	113	0	1	that	7.47420480649612
6	e	mid	0	mXk	92	0	1	make	4.45434729625351
6	i	high	0	mXn	70	0	1	mean	6.00388706710654
6	i	high	0	rX	58	0	1	really	5.46383180502561
6	e	mid	0	sX	110	0	1	say	4.80402104473326
6	o	mid	1	dXnt	79	0	1	donXt	6.361302477573
6	ae	low	0	DXt	127	0	1	that	7.47420480649612
6	i	high	0	bX	74	0	1	be	5.89715386763674
6	e	mid	0	mXn	141	0	1	main	2.30258509299405
